SurveyInstanceID,Survey,Title2,Title3,LocStoreID,SurveyDate,AuditorLogin,Client,Auditor,DataAvailableToClientTime,DataDeliveredToClientTime,Auditor,AuditorSubmitDelay,AuditorSubmitIdle,ValidationStartIdle,Validation,Validation,ExportDelay,First Assigned,Last Assigned,FirstValidator,FirstOkExportValidator,Validator Pay Rate,StartDate,Date,IsOverDue,isSurveyDateInBlackout,Last Export
31453,Анкета БФКО,,,256,2022-11-18,sgerasim,Росгосстрах,00:36:00,04:01:06,04:01:07,00:30:00,16:48:00,-20:12:57,01:00:56,00:21:00,00:27:00,00:01:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-18 15:28:00.000,,0,2022-11-22 16:35:00
31454,Анкета БФКО,,,257,2022-11-18,sgerasim,Росгосстрах,00:07:00,11:19:52,11:19:53,00:06:00,15:02:00,-20:13:33,03:10:45,00:03:00,00:04:00,00:01:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-18 16:38:00.000,,0,2022-11-30 12:31:00
31456,Анкета БФКО,,,259,2022-11-23,Ksenia171,Росгосстрах,02:52:00,07:00:26,07:00:27,02:15:00,01:03:14,-15:05:54,03:09:35,01:29:00,01:45:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-23 12:06:00.000,,0,2022-11-30 12:33:00
31457,Анкета БФКО,,,260,2022-11-21,zndenis,Росгосстрах,01:34:00,01:02:21,01:02:22,01:19:00,06:26:00,-18:00:39,01:50:00,00:51:00,01:05:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-21 14:09:00.000,,0,2022-11-22 16:31:00
31458,Анкета БФКО,,,261,2022-11-30,asnegov,Росгосстрах,00:57:00,04:19:34,04:19:37,00:49:00,01:00:01,-08:05:49,03:02:40,00:29:00,00:31:00,00:03:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-30 15:24:00.000,,0,2022-12-05 11:01:00
31459,Анкета БФКО,,,262,2022-11-28,yaleeva,Росгосстрах,01:25:00,02:00:07,02:00:08,01:12:00,02:10:00,-11:08:47,01:02:24,01:11:00,01:24:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-28 10:17:00.000,,0,2022-11-30 10:25:00
31460,Анкета БФКО,,,263,2022-11-24,gkambula,Росгосстрах,01:38:00,05:19:07,05:19:08,01:25:00,18:00:00,-14:11:57,04:03:44,01:22:00,01:34:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-24 15:17:00.000,,0,2022-11-30 10:25:00
31461,Анкета БФКО,,,264,2022-11-24,gkambula,Росгосстрах,01:42:00,05:21:00,05:21:01,01:31:00,17:55:00,-14:11:32,04:01:44,01:28:00,01:38:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-24 15:48:00.000,,0,2022-11-30 12:49:00
31462,Анкета БФКО,,,265,2022-11-28,leoarts,Росгосстрах,00:35:00,06:18:03,06:18:04,00:33:00,01:03:53,-10:00:52,04:21:54,00:14:00,00:15:00,00:01:00,iborisen,iborisen,vshishki,adolgova,0,,2022-11-28 16:30:00.000,,0,2022-12-05 10:34:00
31463,Анкета БФКО,,,266,2022-11-18,ikuznets,Росгосстрах,01:12:00,04:00:38,04:00:40,00:56:00,05:26:00,-20:23:48,01:14:10,00:41:00,00:56:00,00:02:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-18 16:01:00.000,,0,2022-11-22 16:41:00
31464,Анкета БФКО,,,267,2022-11-22,Dasham666,Росгосстрах,01:22:00,01:04:11,01:04:14,01:15:00,02:34:00,-17:04:53,03:57:00,00:31:00,00:37:00,00:03:00,sgorina,sgorina,nbelikov1,adolgova,0,,2022-11-22 13:48:00.000,,0,2022-11-23 18:02:00
31465,Анкета БФКО,,,268,2022-11-17,sgorina,Росгосстрах,03:22:00,05:00:04,05:00:06,02:30:00,01:18:00,-22:03:22,02:21:35,02:14:00,03:06:00,00:02:00,sgorina,sgorina,nturonok,adolgova,0,,2022-11-17 16:35:00.000,,0,2022-11-22 16:41:00
31466,Анкета БФКО,,,269,2022-11-21,ddt-722,Росгосстрах,04:35:00,07:02:19,07:02:20,03:50:00,01:03:59,-17:01:51,19:56:00,01:18:00,01:44:00,00:01:00,sgorina,sgorina,nturonok,adolgova,0,,2022-11-21 15:26:00.000,,0,2022-11-28 17:46:00
31467,Анкета БФКО,,,270,2022-11-28,smilichn,Росгосстрах,01:33:00,06:16:40,06:16:41,01:11:00,01:05:38,-09:21:37,02:04:54,00:31:00,00:39:00,00:01:00,iborisen,iborisen,vshishki,adolgova,0,,2022-11-28 18:01:00.000,,0,2022-12-05 10:42:00
31468,Анкета БФКО,,,271,2022-11-29,smilichn,Росгосстрах,01:03:00,02:19:37,02:19:38,00:45:00,01:04:52,-08:22:56,01:06:30,00:20:00,00:22:00,00:01:00,iborisen,iborisen,vshishki,adolgova,0,,2022-11-29 17:29:00.000,,0,2022-12-02 13:07:00
31469,Анкета БФКО,,,272,2022-11-21,itemniko1,Росгосстрах,02:28:00,01:03:00,01:03:02,02:02:00,06:33:00,-18:01:06,20:13:00,00:58:00,01:23:00,00:02:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-21 13:39:00.000,,0,2022-11-22 16:41:00
31470,Анкета БФКО,,,273,2022-11-28,sbudazha,Росгосстрах,01:26:00,06:22:28,06:22:29,01:08:00,06:18:26,-04:12:34,03:58:00,00:48:00,01:05:00,00:01:00,iborisen,iborisen,vshishki,adolgova,0,,2022-11-28 14:19:00.000,,0,2022-12-05 12:48:00
31471,Анкета БФКО,,,274,2022-11-29,zzartdin,Росгосстрах,01:25:00,01:15:56,01:15:58,01:07:00,04:46:00,-09:22:56,21:37:00,00:53:00,01:12:00,00:02:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-29 17:37:00.000,,0,2022-12-01 09:35:00
31472,Анкета БФКО,,,275,2022-11-29,ipavlova,Росгосстрах,01:59:00,05:20:29,05:20:31,01:46:00,01:07:39,-08:22:38,12:28:00,01:19:00,01:30:00,00:02:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-29 15:03:00.000,,0,2022-12-05 11:34:00
31473,Анкета БФКО,,,276,2022-11-18,ipavlova,Росгосстрах,01:42:00,05:04:07,05:04:09,01:28:00,03:09:09,-17:22:18,18:43:00,00:58:00,01:11:00,00:02:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-18 13:53:00.000,,0,2022-11-23 18:02:00
31474,Анкета БФКО,,,277,2022-11-28,oxana80,Росгосстрах,03:22:00,01:19:35,01:19:36,03:00:00,21:41:00,-10:06:25,21:44:00,01:47:00,02:01:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-28 17:15:00.000,,0,2022-11-30 12:51:00
31475,Анкета БФКО,,,278,2022-11-18,bimoddin,Росгосстрах,07:31:00,,,06:27:00,02:06:47,-19:00:27,03:43:00,01:53:00,02:18:00,,iborisen,iborisen,nturonok,,0,,2022-11-18 14:08:00.000,,0,
31476,Анкета БФКО,,,279,2022-11-25,ikarache,Росгосстрах,01:00:00,09:23:53,09:23:54,00:56:00,06:00:36,-08:09:24,01:06:00,00:49:00,00:52:00,00:01:00,oilakevi,oilakevi,nturonok,adolgova,0,,2022-11-25 11:22:00.000,,0,2022-12-05 11:16:00
31477,Анкета БФКО,,,280,2022-11-23,oilina,Росгосстрах,01:53:00,07:01:03,07:01:05,01:36:00,06:07:46,-10:02:00,17:15:00,01:27:00,01:43:00,00:02:00,iborisen,iborisen,iborisen,adolgova,0,,2022-11-23 11:36:00.000,,0,2022-11-30 12:41:00
31478,Анкета БФКО,,,281,2022-11-16,nvasilae,Росгосстрах,02:33:00,02:01:35,02:01:36,01:57:00,02:32:00,-23:06:13,22:51:00,01:00:00,01:32:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-16 12:38:00.000,,0,2022-11-18 14:14:00
31479,Анкета БФКО,,,282,2022-11-29,ooksana,Росгосстрах,03:13:00,01:15:21,01:15:23,02:35:00,04:25:00,-09:22:47,18:31:00,00:51:00,00:59:00,00:02:00,jkozhevn,jkozhevn,nturonok,adolgova,0,,2022-11-29 18:12:00.000,,0,2022-12-01 09:35:00
31480,Анкета БФКО,,,283,2022-11-17,ghurchak,Росгосстрах,02:59:00,17:35:00,17:36:00,02:38:00,-02:14:00,-22:03:01,17:03:00,01:34:00,01:50:00,00:01:00,iborisen,iborisen,nturonok,adolgova,0,,2022-11-17 20:38:00.000,,0,2022-11-18 14:14:00
31481,Анкета БФКО,,,284,2022-11-25,reshka,Росгосстрах,00:45:00,09:20:10,09:20:12,00:41:00,04:19:30,-09:11:38,03:00:54,00:41:00,00:44:00,00:02:00,iborisen,iborisen,rnikolae,adolgova,0,,2022-11-25 14:18:00.000,,0,2022-12-05 10:30:00
31482,Анкета Альфа Банк,,,100162,2022-11-23,jgoryach,Росгосстрах,01:24:00,06:19:39,06:19:40,00:47:00,01:01:29,-14:23:19,04:02:19,00:40:00,01:15:00,00:01:00,oilakevi,iborisen,vshishki,adolgova,0,,2022-11-23 16:55:00.000,,0,2022-11-30 12:35:00
31483,Анкета Альфа Банк,,,285,2022-11-26,gshahidz,Росгосстрах,00:49:00,04:17:47,04:17:49,00:39:00,03:17:49,-09:08:00,07:34:00,00:26:00,00:30:00,00:02:00,oilakevi,jkozhevn,vshishki,adolgova,0,,2022-11-26 15:54:00.000,,0,2022-12-01 09:43:00
31484,Анкета Россельхоз,,,286,2022-11-23,jgoryach,Росгосстрах,01:44:00,06:17:39,06:17:40,01:11:00,01:01:39,-15:01:25,05:02:10,00:59:00,01:32:00,00:01:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-23 16:37:00.000,,0,2022-11-30 10:17:00
31485,Анкета Россельхоз,,,287,2022-11-25,tsagurov,Росгосстрах,03:09:00,04:18:55,04:18:57,02:50:00,07:34:00,-13:20:47,04:10:06,01:02:00,01:16:00,00:02:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-25 15:20:00.000,,0,2022-11-30 10:17:00
31486,Анкета Газпромбанк,,,100292,2022-11-23,jgoryach,Росгосстрах,02:13:00,06:18:25,06:18:27,01:27:00,01:02:14,-15:00:58,04:21:48,01:10:00,01:46:00,00:02:00,iborisen,iborisen,nbelikov1,adolgova,0,,2022-11-23 15:52:00.000,,0,2022-11-30 10:19:00
31488,Анкета ВТБ,,,100178,2022-11-23,jgoryach,Росгосстрах,01:20:25,06:23:43,06:23:45,01:19:40,22:03:00,-15:04:41,05:22:33,01:19:23,01:19:33,00:02:00,iborisen,iborisen,vshishki,adolgova,0,,2022-11-23 12:50:00.000,,0,2022-11-30 12:35:00
31489,Анкета ВТБ,,,289,2022-11-18,rrodger,Росгосстрах,01:50:00,,,01:35:00,21:20:00,-20:04:44,01:02:01,00:32:00,00:48:00,,iborisen,iborisen,nbelikov1,,0,,2022-11-18 13:30:00.000,,0,
31490,Анкета Ренессанс,,,290,2022-11-28,ekuznets,Росгосстрах,01:13:00,07:00:49,07:00:52,00:49:00,19:58:00,-10:12:11,01:04:43,00:48:00,01:11:00,00:03:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-28 11:10:00.000,,0,2022-12-05 12:02:00
31492,Анкета Альфа Банк,,,100162,2022-11-22,ekuznets,Росгосстрах,01:36:00,06:20:34,06:20:35,01:24:00,05:08:04,-11:20:23,23:16:00,00:51:00,00:57:00,00:01:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-22 13:17:00.000,,0,2022-11-29 09:52:00
31493,Анкета Альфа Банк,,,100162,2022-11-24,ekuznets,Росгосстрах,00:49:00,04:23:55,04:23:56,00:42:00,03:12:53,-11:18:55,22:21:00,00:23:00,00:27:00,00:01:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-24 09:56:00.000,,0,2022-11-29 09:52:00
31494,Анкета Альфа Банк,,,100162,2022-11-24,ekuznets,Росгосстрах,00:38:00,05:23:45,05:23:47,00:29:00,04:20:37,-10:10:35,22:00:00,00:26:00,00:35:00,00:02:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-24 10:32:00.000,,0,2022-11-30 10:19:00
31495,Анкета Альфа Банк,,,100162,2022-11-24,ekuznets,Росгосстрах,00:47:00,04:18:54,04:18:55,00:44:00,03:08:20,-11:18:27,01:05:04,00:28:00,00:31:00,00:01:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-24 14:57:00.000,,0,2022-11-29 09:52:00
31496,Анкета Россельхоз,,,286,2022-11-23,ekuznets,Росгосстрах,01:16:00,06:21:26,06:21:28,01:06:00,05:18:14,-10:12:33,01:03:04,01:02:00,01:12:00,00:02:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-23 12:55:00.000,,0,2022-11-30 10:23:00
31497,Анкета Россельхоз,,,286,2022-11-24,ekuznets,Росгосстрах,00:45:00,06:02:50,06:02:51,00:38:00,03:15:25,-11:18:17,02:09:20,00:25:00,00:31:00,00:01:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-24 10:00:00.000,,0,2022-11-30 12:51:00
31498,Анкета Россельхоз,,,286,2022-11-24,gglagole,Росгосстрах,02:22:00,06:15:05,06:15:06,01:15:00,02:14:27,-12:10:46,03:04:47,00:49:00,01:50:00,00:01:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-24 18:29:00.000,,0,2022-12-01 09:35:00
31499,Анкета Россельхоз,,,286,2022-11-28,amartano,Росгосстрах,00:56:00,01:19:44,01:19:46,00:43:00,01:00:28,-10:04:44,02:29:00,00:41:00,00:54:00,00:02:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-28 14:31:00.000,,0,2022-11-30 10:17:00
31500,Анкета Газпромбанк,,,100292,2022-11-24,ekuznets,Росгосстрах,01:30:00,05:17:16,05:17:17,01:18:00,03:06:58,-11:19:06,01:16:30,01:00:00,01:08:00,00:01:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-24 17:00:00.000,,0,2022-11-30 10:17:00
31501,Анкета Газпромбанк,,,100292,2022-11-26,edemina,Росгосстрах,01:56:00,03:19:20,03:19:21,01:14:00,01:19:57,-11:08:12,01:02:42,00:51:00,01:24:00,00:01:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-26 14:56:00.000,,0,2022-11-30 10:17:00
31502,Анкета Газпромбанк,,,100292,2022-11-28,amartano,Росгосстрах,01:07:00,02:20:13,02:20:15,00:45:00,01:01:35,-10:04:06,01:02:33,00:44:00,01:06:00,00:02:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-28 13:24:00.000,,0,2022-12-01 09:39:00
31503,Анкета Газпромбанк,,,100292,2022-11-24,gglagole,Росгосстрах,01:22:00,05:16:16,05:16:17,01:13:00,02:14:57,-12:10:08,02:05:37,00:56:00,01:04:00,00:01:00,oilakevi,oilakevi,nbelikov1,adolgova,0,,2022-11-24 18:00:00.000,,0,2022-11-30 10:17:00
31504,Анкета ВТБ,,,100178,2022-11-23,ekuznets,Росгосстрах,01:21:29,07:23:33,07:23:35,01:21:16,04:11:58,-11:17:36,02:21:58,01:20:50,01:21:00,00:02:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-23 10:00:00.000,,0,2022-12-01 09:35:00
31505,Анкета ВТБ,,,100178,2022-11-23,ekuznets,Росгосстрах,01:21:39,07:18:07,07:18:09,01:21:34,04:07:03,-11:17:05,02:21:48,01:21:08,01:21:13,00:02:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-23 15:26:00.000,,0,2022-12-01 09:35:00
31506,Анкета ВТБ,,,100178,2022-11-24,ekuznets,Росгосстрах,08:04:00,05:23:04,05:23:06,00:37:00,03:14:01,-11:14:21,01:15:47,00:17:00,07:44:00,00:02:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-24 11:13:00.000,,0,2022-11-30 10:19:00
31507,Анкета ВТБ,,,100178,2022-11-23,ekuznets,Росгосстрах,00:54:00,06:17:39,06:17:41,00:45:00,04:07:01,-11:15:56,02:10:11,00:21:00,00:30:00,00:02:00,oilakevi,oilakevi,vshishki,adolgova,0,,2022-11-23 16:38:00.000,,0,2022-11-30 10:19:00
31513,Анкета Альфа Банк,,,285,2022-11-26,leonovskayaswetlana,Росгосстрах,00:14:00,,,00:14:00,10:56:00,00:00:00,,,,,jkozhevn,jkozhevn,,,0,,2022-11-26 14:11:00.000,,0,
31514,Анкета Россельхоз,,,287,2022-11-25,leonovskayaswetlana,Росгосстрах,03:58:00,07:01:05,07:01:06,01:04:00,06:03:08,-08:04:36,02:26:00,00:35:00,00:47:00,00:01:00,jkozhevn,jkozhevn,nbelikov1,adolgova,0,,2022-11-25 11:59:00.000,,0,2022-12-02 13:05:00
31515,Анкета Газпромбанк,,,288,2022-11-25,leonovskayaswetlana,Росгосстрах,01:37:00,05:16:27,05:16:29,00:57:00,04:47:00,-13:21:08,04:18:27,00:32:00,01:09:00,00:02:00,jkozhevn,jkozhevn,nbelikov1,adolgova,0,,2022-11-25 17:10:00.000,,0,2022-12-01 09:39:00
31516,Анкета ВТБ,,,289,2022-11-24,leonovskayaswetlana,Росгосстрах,01:03:00,05:16:52,05:16:54,00:54:00,04:22:00,-14:17:48,04:19:33,00:20:00,00:24:00,00:02:00,jkozhevn,jkozhevn,vshishki,adolgova,0,,2022-11-24 17:25:00.000,,0,2022-11-30 10:19:00
31517,Анкета Ренессанс,,,291,2022-11-29,onechaev,Росгосстрах,01:23:00,01:16:28,01:16:29,01:10:00,01:03:53,-08:22:16,11:13:00,00:33:00,00:44:00,00:01:00,jkozhevn,jkozhevn,nbelikov1,adolgova,0,,2022-11-29 17:10:00.000,,0,2022-12-01 09:39:00
31519,Персональные данные,,,PROFILE,2022-11-09,arh29arh,_EXTENDED PROFILE,,,,,,,,,,,,,,,0,,2022-11-09 08:19:38.720,,0,2022-11-09 15:03:00
31520,Персональные данные,,,PROFILE,2022-11-11,pbaranov,_EXTENDED PROFILE,00:00:00,21:17:11,-02:08:22,00:00:00,,,,00:00:00,00:00:00,-24:01:33,,,orepina,orepina,0,,2022-11-11 23:25:00.000,,0,2022-11-09 15:03:00
31532,Персональные данные,,,PROFILE,2022-11-10,oshihtor,_EXTENDED PROFILE,00:01:00,23:07:51,-17:28:00,00:00:00,,,,00:00:00,00:01:00,-24:01:19,,,orepina,orepina,0,,2022-11-10 08:31:00.000,,0,2022-11-09 15:03:00
31534,Персональные данные,,,PROFILE,2022-11-09,guzalyabek,_EXTENDED PROFILE,00:00:00,08:14:43,-03:32:00,00:00:00,,,,00:00:00,00:00:00,-08:18:15,,,sgorina,sgorina,0,,2022-11-09 18:35:00.000,,0,2022-11-09 15:03:00
31535,Персональные данные,,,PROFILE,2022-11-09,gars72,_EXTENDED PROFILE,,,,,,,,,,,,,,,0,,2022-11-09 11:03:28.537,,0,2022-11-09 15:03:00
31536,Анкета Домикс,,,101,2022-11-26,viktor_lisicyn,Домикс,04:03:00,01:21:15,01:21:16,03:39:00,04:42:00,-01:16:35,01:16:01,03:19:00,03:42:00,00:01:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-26 14:50:00.000,,0,2022-11-28 12:06:00
31537,Анкета Домикс,,,102,2022-11-12,aberezin,Домикс,01:38:00,,,01:30:00,20:14:00,-01:03:25,17:38:00,01:04:00,01:10:00,,sgorina,sgorina,ozhugan,,0,2022-11-09 00:00:00.000,2022-11-12 15:27:00.000,,0,
31538,Анкета Домикс,,,103,2022-11-17,demka1,Домикс,01:50:00,03:16:33,03:16:33,01:30:00,02:16:26,-12:01:38,02:04:00,01:10:00,01:18:00,00:00:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-17 16:17:00.000,,0,2022-11-21 08:50:00
31539,Анкета Домикс,,,104,2022-11-18,ynnel1,Домикс,01:38:00,02:19:32,02:19:32,01:36:00,01:46:00,-02:17:46,01:16:40,01:20:00,01:22:00,00:00:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-18 13:18:00.000,,0,2022-11-21 08:50:00
31540,Анкета Домикс,,,105,2022-11-29,demka1,Домикс,00:41:00,21:18:00,21:19:00,00:39:00,12:51:00,-08:27:00,07:37:00,00:32:00,00:33:00,00:01:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-29 12:18:00.000,,0,2022-11-30 09:37:00
31541,Анкета Домикс,,,106,2022-11-30,nsergeev1,Домикс,00:52:00,22:55:00,22:56:00,00:51:00,01:35:00,-21:20:00,05:10:00,00:34:00,00:34:00,00:01:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-30 10:53:00.000,,0,2022-12-01 09:49:00
31542,Анкета Домикс,,,107,2022-11-18,2730266,Домикс,01:48:00,02:16:41,02:16:43,01:41:00,22:00:00,-01:18:41,18:58:00,01:09:00,01:13:00,00:02:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-18 16:09:00.000,,0,2022-11-21 08:52:00
31543,Анкета Домикс,,,108,2022-11-24,kelena,Домикс,01:30:00,04:23:46,04:23:47,01:23:00,06:20:00,-07:10:02,05:43:00,01:03:00,01:08:00,00:01:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-24 18:02:00.000,,0,2022-11-29 17:49:00
31544,Анкета Домикс,,,109,2022-11-26,ndavadov,Домикс,02:44:00,02:00:53,02:00:55,02:38:00,03:29:00,-01:21:24,01:18:32,01:09:00,01:15:00,00:02:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-26 15:11:00.000,,0,2022-11-28 16:06:00
31545,Анкета Домикс,,,110,2022-11-14,Alla2007,Домикс,02:45:00,06:15:57,06:15:58,02:45:00,01:01:34,-16:15:58,19:39:00,02:26:00,02:27:00,00:01:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-14 16:54:00.000,,0,2022-11-21 08:52:00
31546,Анкета Домикс,,,111,2022-11-15,Alla2007,Домикс,00:59:00,,,00:48:00,00:24:00,-21:04:00,21:04:00,00:27:00,00:28:00,,sgorina,sgorina,ozhugan,,0,2022-11-09 00:00:00.000,2022-11-15 17:45:00.000,,0,
31547,Анкета Домикс,,,112,2022-11-30,asapozhn1,Домикс,01:28:00,19:37:00,19:39:00,01:25:00,-00:24:00,-20:01:00,03:11:00,01:12:00,01:15:00,00:02:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-30 16:06:00.000,,0,2022-12-01 11:45:00
31548,Анкета Домикс,,,113,2022-11-30,gulnazira73,Домикс,00:40:00,22:00:00,22:01:00,00:36:00,05:10:00,-01:11:26,06:16:00,00:35:00,00:40:00,00:01:00,sgorina,sgorina,ozhugan,sgorina,0,2022-11-09 00:00:00.000,2022-11-30 17:52:00.000,,0,2022-12-01 15:53:00
31550,Персональные данные,,,PROFILE,2022-11-09,smorgani,_EXTENDED PROFILE,,,,,,,,,,,,,,,0,,2022-11-09 12:17:43.280,,0,2022-11-09 21:02:00
31566,Персональные данные,,,PROFILE,2022-11-12,nastena086,_EXTENDED PROFILE,00:03:00,21:03:50,-02:15:46,00:00:00,,,,00:00:00,00:03:00,-23:19:36,,,orepina,orepina,0,,2022-11-12 12:48:00.000,,0,2022-11-09 21:02:00
31567,Персональные данные,,,PROFILE,2022-11-10,kbolashu,_EXTENDED PROFILE,00:02:00,23:11:52,-07:20:00,00:00:00,,,,00:00:00,00:02:00,-23:19:12,,,orepina,orepina,0,,2022-11-10 04:22:00.000,,0,2022-11-09 21:02:00
31569,Персональные данные,,,PROFILE,2022-11-09,szaitsev,_EXTENDED PROFILE,00:05:00,23:22:18,03:03:00,00:00:00,,,,00:00:00,00:05:00,-23:19:15,,,orepina,orepina,0,,2022-11-09 17:59:00.000,,0,2022-11-09 21:02:00
31573,Белмаркет_без СП_ноябрь IWR,,,176,2022-11-08,Test,Белмаркеткомпани,06:18:13,01:11:37,01:11:42,06:18:12,18:33:00,-22:15:34,16:38:00,06:18:12,06:18:13,00:05:00,,,voksana,vmasyak,0,,2022-11-08 18:20:00.000,,0,2022-11-10 14:02:00
31574,Проверка с прилавочной зоной_Сентябрь IWR,,,10074,2022-11-07,belarus1,Соседи,05:22:30,03:06:39,03:07:38,05:22:21,01:17:57,-33:18:00,16:43:00,05:22:21,05:22:30,00:59:00,,,voksana,vmasyak,0,,2022-11-07 19:23:00.000,,0,2022-11-11 11:01:00
31575,Проверка с прилавочной зоной_Сентябрь IWR,,,10059,2022-11-08,Test,Соседи,05:22:19,02:07:26,02:08:25,05:22:17,18:44:00,-22:18:42,17:02:00,05:22:17,05:22:19,00:59:00,,,voksana,vmasyak,0,,2022-11-08 18:36:00.000,,0,2022-11-11 11:01:00
31576,Белмаркет_с СП,,,193,2022-11-07,Test,Белмаркеткомпани,05:22:24,03:06:03,03:06:05,05:22:23,01:18:12,-22:14:20,20:12:00,05:22:23,05:22:24,00:02:00,,,voksana,vmasyak,0,,2022-11-07 19:59:00.000,,0,2022-11-11 10:04:00
31577,Персональные данные,,,PROFILE,2022-11-10,baraeva,_EXTENDED PROFILE,00:01:00,23:04:01,-09:25:00,00:00:00,,,,00:00:00,00:01:00,-23:13:26,,,orepina,orepina,0,,2022-11-10 12:26:00.000,,0,2022-11-10 03:01:00
31584,Персональные данные,,,PROFILE,2022-11-10,vrumyant,_EXTENDED PROFILE,00:00:00,23:09:19,02:01:00,00:00:00,,,,00:00:00,00:00:00,-23:07:18,,,orepina,orepina,0,,2022-11-10 07:02:00.000,,0,2022-11-10 09:03:00
31585,Анкета Тайного Гостя_сентябрь_2022,,,66136,2022-11-26,svetlanahudaeva,Subway,00:27:00,05:02:43,05:02:45,00:22:00,04:19:14,-07:29:00,04:48:00,00:06:00,00:11:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,,2022-11-26 16:10:00.000,,0,2022-12-01 19:15:00
31590,Персональные данные,,,PROFILE,2022-11-10,nbrovche,_EXTENDED PROFILE,,,,,,,,,,,,,,,0,,2022-11-10 07:22:05.690,,0,2022-11-10 15:05:00
31592,Персональные данные,,,PROFILE,2022-11-10,asamarin,_EXTENDED PROFILE,00:01:00,23:06:43,05:25:00,00:00:00,,,,00:00:00,00:01:00,-23:01:18,,,orepina,orepina,0,,2022-11-10 09:40:00.000,,0,2022-11-10 15:05:00
31593,Персональные данные,,,PROFILE,2022-11-10,Yulyasko,_EXTENDED PROFILE,,,,,,,,,,,,,,,0,,2022-11-10 07:59:44.063,,0,2022-11-10 15:05:00
